"Dec_time","Dec_ZT_time","Condition","mean","SEM"
0,960,"6 Female",0.0833333333333333,0.0684438268859561
1,961,"6 Female",0.0166666666666667,0.0166666666666667
2,962,"6 Female",0,0
3,963,"6 Female",0,0
4,964,"6 Female",0.0166666666666667,0.0166666666666667
5,965,"6 Female",0.0166666666666667,0.0166666666666667
6,966,"6 Female",0,0
7,967,"6 Female",0.133333333333333,0.117571150874229
8,968,"6 Female",0.05,0.05
9,969,"6 Female",0.166666666666667,0.136887653771912
10,970,"6 Female",0.15,0.120790709411883
11,971,"6 Female",0,0
12,972,"6 Female",0.0666666666666667,0.0666666666666667
13,973,"6 Female",0.0166666666666667,0.0166666666666667
14,974,"6 Female",0,0
15,975,"6 Female",0.0833333333333333,0.0684438268859561
16,976,"6 Female",0,0
17,977,"6 Female",0.0833333333333333,0.0596205831569087
18,978,"6 Female",0.0666666666666667,0.0666666666666667
19,979,"6 Female",0,0
20,980,"6 Female",0.05,0.05
21,981,"6 Female",0.116666666666667,0.0755083213383604
22,982,"6 Female",0.316666666666667,0.284725724566213
23,983,"6 Female",0.0333333333333333,0.0333333333333333
24,984,"6 Female",0.0833333333333333,0.0833333333333333
25,985,"6 Female",0.0666666666666667,0.0666666666666667
26,986,"6 Female",0,0
27,987,"6 Female",0.0333333333333333,0.0333333333333333
28,988,"6 Female",0.0666666666666667,0.0402440764260071
29,989,"6 Female",0.0833333333333333,0.0492409426508572
30,990,"6 Female",0.15,0.0782037032949179
31,991,"6 Female",0.133333333333333,0.0934784988924133
32,992,"6 Female",0.0833333333333333,0.0596205831569087
33,993,"6 Female",0.133333333333333,0.117571150874229
34,994,"6 Female",0.266666666666667,0.218968649133161
35,995,"6 Female",0.283333333333333,0.266904907701561
36,996,"6 Female",0.216666666666667,0.185782307858878
37,997,"6 Female",0.05,0.05
38,998,"6 Female",0,0
39,999,"6 Female",0.05,0.0370142742354236
40,1000,"6 Female",0.0666666666666667,0.0467392494462066
41,1001,"6 Female",0.0333333333333333,0.0333333333333333
42,1002,"6 Female",0.0333333333333333,0.0233696247231033
43,1003,"6 Female",0.116666666666667,0.0676133351382125
44,1004,"6 Female",0.0166666666666667,0.0166666666666667
45,1005,"6 Female",0.116666666666667,0.0632976408494014
46,1006,"6 Female",0.0833333333333333,0.0833333333333333
47,1007,"6 Female",0.0666666666666667,0.0666666666666667
48,1008,"6 Female",0.0166666666666667,0.0166666666666667
49,1009,"6 Female",0,0
50,1010,"6 Female",0.0333333333333333,0.0333333333333333
51,1011,"6 Female",0.0666666666666667,0.0524359532211169
52,1012,"6 Female",0.283333333333333,0.173191489115579
53,1013,"6 Female",0,0
54,1014,"6 Female",0.0166666666666667,0.0166666666666667
55,1015,"6 Female",0.183333333333333,0.183333333333333
56,1016,"6 Female",0.166666666666667,0.136887653771912
57,1017,"6 Female",0.0333333333333333,0.0333333333333333
58,1018,"6 Female",0.233333333333333,0.163587373061723
59,1019,"6 Female",0.116666666666667,0.0826525867360602
60,1020,"6 Female",0.0833333333333333,0.0684438268859561
61,1021,"6 Female",0,0
62,1022,"6 Female",0.0333333333333333,0.0333333333333333
63,1023,"6 Female",0.0333333333333333,0.0233696247231033
64,1024,"6 Female",0.0833333333333333,0.0684438268859561
65,1025,"6 Female",0.0166666666666667,0.0166666666666667
66,1026,"6 Female",0.133333333333333,0.0804881528520141
67,1027,"6 Female",0.0166666666666667,0.0166666666666667
68,1028,"6 Female",0,0
69,1029,"6 Female",0.133333333333333,0.117571150874229
70,1030,"6 Female",0.0333333333333333,0.0333333333333333
71,1031,"6 Female",0.0333333333333333,0.0333333333333333
72,1032,"6 Female",0.0666666666666667,0.0524359532211169
73,1033,"6 Female",0.0333333333333333,0.0333333333333333
74,1034,"6 Female",0.0333333333333333,0.0333333333333333
75,1035,"6 Female",0.1,0.1
76,1036,"6 Female",0.283333333333333,0.251651793626441
77,1037,"6 Female",0.116666666666667,0.101100349171685
78,1038,"6 Female",0.0166666666666667,0.0166666666666667
79,1039,"6 Female",0.283333333333333,0.283333333333333
80,1040,"6 Female",0.05,0.05
81,1041,"6 Female",0.05,0.05
82,1042,"6 Female",0.05,0.05
83,1043,"6 Female",0.05,0.05
84,1044,"6 Female",0.116666666666667,0.101100349171685
85,1045,"6 Female",0.216666666666667,0.216666666666667
86,1046,"6 Female",0.0666666666666667,0.0467392494462066
87,1047,"6 Female",0.0833333333333333,0.0596205831569087
88,1048,"6 Female",0.0166666666666667,0.0166666666666667
89,1049,"6 Female",0,0
90,1050,"6 Female",0,0
91,1051,"6 Female",0.05,0.05
92,1052,"6 Female",0,0
93,1053,"6 Female",0.0666666666666667,0.0467392494462066
94,1054,"6 Female",0.0666666666666667,0.0524359532211169
95,1055,"6 Female",0,0
96,1056,"6 Female",0.1,0.0847062054570847
97,1057,"6 Female",0,0
98,1058,"6 Female",0,0
99,1059,"6 Female",0,0
100,1060,"6 Female",0,0
101,1061,"6 Female",0.166666666666667,0.166666666666667
102,1062,"6 Female",0.283333333333333,0.283333333333333
103,1063,"6 Female",0.05,0.05
104,1064,"6 Female",0,0
105,1065,"6 Female",0.0166666666666667,0.0166666666666667
106,1066,"6 Female",0,0
107,1067,"6 Female",0,0
