"Dec_time","Dec_ZT_time","Condition","mean","SEM"
0,960,"4 Male",0.104166666666667,0.061306572754348
1,961,"4 Male",0.166666666666667,0.095711840966424
2,962,"4 Male",0.1875,0.110030016858715
3,963,"4 Male",0.270833333333333,0.125405665618692
4,964,"4 Male",0.166666666666667,0.0859517705215661
5,965,"4 Male",0.1875,0.0971958339737047
6,966,"4 Male",0.208333333333333,0.126176496520674
7,967,"4 Male",0.166666666666667,0.074931016344381
8,968,"4 Male",0.208333333333333,0.0985638600875921
9,969,"4 Male",0.166666666666667,0.0909628038183026
10,970,"4 Male",0.0625,0.035308292679127
11,971,"4 Male",0.3125,0.136950869950292
12,972,"4 Male",0.166666666666667,0.0859517705215661
13,973,"4 Male",0.0625,0.035308292679127
14,974,"4 Male",0.0833333333333333,0.0403149539039081
15,975,"4 Male",0.270833333333333,0.196916800602026
16,976,"4 Male",0.145833333333333,0.0665085669662596
17,977,"4 Male",0.166666666666667,0.0806299078078161
18,978,"4 Male",0.125,0.0923731639516571
19,979,"4 Male",0.0416666666666667,0.029147663515556
20,980,"4 Male",0.0833333333333333,0.0654589182339529
21,981,"4 Male",0.25,0.124555948863003
22,982,"4 Male",0.145833333333333,0.0892719932043952
23,983,"4 Male",0.166666666666667,0.0909628038183026
24,984,"4 Male",0.0833333333333333,0.0582953270311121
25,985,"4 Male",0.0208333333333333,0.0208333333333333
26,986,"4 Male",0.145833333333333,0.0787174639155474
27,987,"4 Male",0.291666666666667,0.162968727511054
28,988,"4 Male",0.166666666666667,0.074931016344381
29,989,"4 Male",0.145833333333333,0.0665085669662596
30,990,"4 Male",0.229166666666667,0.12362571964571
31,991,"4 Male",0.125,0.070616585358254
32,992,"4 Male",0.125,0.105794025760082
33,993,"4 Male",0.104166666666667,0.061306572754348
34,994,"4 Male",0.3125,0.143278017942502
35,995,"4 Male",0.125,0.0640326268785261
36,996,"4 Male",0.166666666666667,0.074931016344381
37,997,"4 Male",0.0416666666666667,0.029147663515556
38,998,"4 Male",0.229166666666667,0.146591242292249
39,999,"4 Male",0.104166666666667,0.074374360557078
40,1000,"4 Male",0.166666666666667,0.116590654062224
41,1001,"4 Male",0.166666666666667,0.074931016344381
42,1002,"4 Male",0.270833333333333,0.118125066450255
43,1003,"4 Male",0.270833333333333,0.141983115484702
44,1004,"4 Male",0.166666666666667,0.074931016344381
45,1005,"4 Male",0.375,0.138459738880225
46,1006,"4 Male",0.333333333333333,0.116590654062224
47,1007,"4 Male",0.5625,0.302041296904018
48,1008,"4 Male",0.3125,0.14933733649333
49,1009,"4 Male",0.270833333333333,0.125405665618692
50,1010,"4 Male",0.3125,0.103811451082655
51,1011,"4 Male",0.416666666666667,0.14227549608021
52,1012,"4 Male",0.708333333333333,0.315045777003224
53,1013,"4 Male",0.583333333333333,0.214363095338321
54,1014,"4 Male",0.333333333333333,0.120332478730193
55,1015,"4 Male",0.4375,0.165526909599069
56,1016,"4 Male",0.1875,0.0971958339737047
57,1017,"4 Male",0.479166666666667,0.145833333333333
58,1018,"4 Male",0.166666666666667,0.074931016344381
59,1019,"4 Male",0.145833333333333,0.0594715449371412
60,1020,"4 Male",0.0833333333333333,0.0501180639188034
61,1021,"4 Male",0.229166666666667,0.0952766749999934
62,1022,"4 Male",0.291666666666667,0.157434927831095
63,1023,"4 Male",0.166666666666667,0.0687614164172529
64,1024,"4 Male",0.166666666666667,0.0687614164172529
65,1025,"4 Male",0.354166666666667,0.147345252799195
66,1026,"4 Male",0.166666666666667,0.095711840966424
67,1027,"4 Male",0.5,0.272888411454908
68,1028,"4 Male",0.458333333333333,0.190553349999987
69,1029,"4 Male",0.229166666666667,0.0905048063715919
70,1030,"4 Male",0.145833333333333,0.0892719932043952
71,1031,"4 Male",0.395833333333333,0.196916800602026
72,1032,"4 Male",0.291666666666667,0.118943089874282
73,1033,"4 Male",0.291666666666667,0.10718154766916
74,1034,"4 Male",0.375,0.138459738880225
75,1035,"4 Male",0.458333333333333,0.181009612743184
76,1036,"4 Male",0.3125,0.123326564410761
77,1037,"4 Male",0.604166666666667,0.439353554109073
78,1038,"4 Male",0.3125,0.130316887373632
79,1039,"4 Male",0.604166666666667,0.278896609082864
80,1040,"4 Male",0.145833333333333,0.0728691587888901
81,1041,"4 Male",0.458333333333333,0.249037746244166
82,1042,"4 Male",0.291666666666667,0.133017133932519
83,1043,"4 Male",0.145833333333333,0.0787174639155474
84,1044,"4 Male",0.25,0.138058986262913
85,1045,"4 Male",0.354166666666667,0.153243835660195
86,1046,"4 Male",0.333333333333333,0.130917836467906
87,1047,"4 Male",0.4375,0.165526909599069
88,1048,"4 Male",0.270833333333333,0.0975751362305065
89,1049,"4 Male",0.354166666666667,0.124518873122083
90,1050,"4 Male",0.416666666666667,0.180703249286227
91,1051,"4 Male",0.270833333333333,0.106273029766691
92,1052,"4 Male",0.208333333333333,0.0939590852055904
