"Dec_time","Dec_ZT_time","Condition","mean","SEM"
0,960,"3 Female",0.0142857142857143,0.0142857142857143
1,961,"3 Female",0.0285714285714286,0.0285714285714286
2,962,"3 Female",0.0714285714285714,0.051162181019158
3,963,"3 Female",0.142857142857143,0.084602870323426
4,964,"3 Female",0.142857142857143,0.10432810619146
5,965,"3 Female",0,0
6,966,"3 Female",0.0285714285714286,0.0285714285714286
7,967,"3 Female",0.0142857142857143,0.0142857142857143
8,968,"3 Female",0.0285714285714286,0.0285714285714286
9,969,"3 Female",0.0428571428571429,0.0428571428571429
10,970,"3 Female",0.357142857142857,0.316578312367697
11,971,"3 Female",0.214285714285714,0.187489524502796
12,972,"3 Female",0.142857142857143,0.0916508684727382
13,973,"3 Female",0.0285714285714286,0.020056117661801
14,974,"3 Female",0.0428571428571429,0.0428571428571429
15,975,"3 Female",0.128571428571429,0.114969486583667
16,976,"3 Female",0.214285714285714,0.158790533721399
17,977,"3 Female",0.2,0.153090995822976
18,978,"3 Female",0,0
19,979,"3 Female",0.0142857142857143,0.0142857142857143
20,980,"3 Female",0.128571428571429,0.0811955912974356
21,981,"3 Female",0.114285714285714,0.0802244706472039
22,982,"3 Female",0.128571428571429,0.103602658245928
23,983,"3 Female",0.114285714285714,0.100810087616063
24,984,"3 Female",0.328571428571429,0.217953428812272
25,985,"3 Female",0.171428571428571,0.103702530004673
26,986,"3 Female",0.114285714285714,0.0827649948080245
27,987,"3 Female",0.157142857142857,0.14336349187132
28,988,"3 Female",0.0571428571428571,0.0571428571428571
29,989,"3 Female",0,0
30,990,"3 Female",0.1,0.0648297659314349
31,991,"3 Female",0.171428571428571,0.134935654585578
32,992,"3 Female",0.171428571428571,0.127032426977119
33,993,"3 Female",0.157142857142857,0.14336349187132
34,994,"3 Female",0.0285714285714286,0.0285714285714286
35,995,"3 Female",0.0142857142857143,0.0142857142857143
36,996,"3 Female",0.0714285714285714,0.051162181019158
37,997,"3 Female",0.0428571428571429,0.0317581067442798
38,998,"3 Female",0.0571428571428571,0.0571428571428571
39,999,"3 Female",0.0142857142857143,0.0142857142857143
40,1000,"3 Female",0.0142857142857143,0.0142857142857143
41,1001,"3 Female",0,0
42,1002,"3 Female",0,0
43,1003,"3 Female",0,0
44,1004,"3 Female",0,0
45,1005,"3 Female",0.0142857142857143,0.0142857142857143
46,1006,"3 Female",0.0571428571428571,0.0449785515285259
47,1007,"3 Female",0.0285714285714286,0.0285714285714286
48,1008,"3 Female",0.0285714285714286,0.0285714285714286
49,1009,"3 Female",0.128571428571429,0.0786043597467211
50,1010,"3 Female",0.0285714285714286,0.0285714285714286
51,1011,"3 Female",0.0142857142857143,0.0142857142857143
52,1012,"3 Female",0.128571428571429,0.0908242189392959
53,1013,"3 Female",0,0
54,1014,"3 Female",0.271428571428571,0.197207658806911
55,1015,"3 Female",0.285714285714286,0.234801230543064
56,1016,"3 Female",0.185714285714286,0.133890436254565
57,1017,"3 Female",0.0142857142857143,0.0142857142857143
58,1018,"3 Female",0.0285714285714286,0.0285714285714286
59,1019,"3 Female",0.0142857142857143,0.0142857142857143
60,1020,"3 Female",0,0
61,1021,"3 Female",0,0
62,1022,"3 Female",0.0142857142857143,0.0142857142857143
63,1023,"3 Female",0,0
64,1024,"3 Female",0,0
65,1025,"3 Female",0,0
66,1026,"3 Female",0.0714285714285714,0.0714285714285714
67,1027,"3 Female",0,0
68,1028,"3 Female",0,0
69,1029,"3 Female",0,0
70,1030,"3 Female",0,0
71,1031,"3 Female",0,0
72,1032,"3 Female",0,0
73,1033,"3 Female",0,0
74,1034,"3 Female",0,0
75,1035,"3 Female",0.0285714285714286,0.0285714285714286
76,1036,"3 Female",0,0
77,1037,"3 Female",0.0142857142857143,0.0142857142857143
78,1038,"3 Female",0,0
79,1039,"3 Female",0.0142857142857143,0.0142857142857143
80,1040,"3 Female",0.285714285714286,0.258313415762883
81,1041,"3 Female",0,0
82,1042,"3 Female",0,0
83,1043,"3 Female",0.157142857142857,0.157142857142857
84,1044,"3 Female",0,0
85,1045,"3 Female",0.0285714285714286,0.0285714285714286
86,1046,"3 Female",0.0285714285714286,0.0285714285714286
87,1047,"3 Female",0.0428571428571429,0.0428571428571429
88,1048,"3 Female",0.0428571428571429,0.0428571428571429
89,1049,"3 Female",0.214285714285714,0.187489524502796
90,1050,"3 Female",0,0
91,1051,"3 Female",0,0
92,1052,"3 Female",0,0
93,1053,"3 Female",0,0
94,1054,"3 Female",0,0
95,1055,"3 Female",0,0
96,1056,"3 Female",0.142857142857143,0.142857142857143
97,1057,"3 Female",0.0142857142857143,0.0142857142857143
98,1058,"3 Female",0.0285714285714286,0.0285714285714286
99,1059,"3 Female",0.0142857142857143,0.0142857142857143
100,1060,"3 Female",0,0
101,1061,"3 Female",0.171428571428571,0.120336705970806
102,1062,"3 Female",0.0714285714285714,0.0714285714285714
103,1063,"3 Female",0.0857142857142857,0.0857142857142857
104,1064,"3 Female",0.0142857142857143,0.0142857142857143
105,1065,"3 Female",0.0857142857142857,0.0601683529854029
106,1066,"3 Female",0.2,0.153090995822976
107,1067,"3 Female",0.1,0.0504636884396263
108,1068,"3 Female",0.157142857142857,0.131302937522175
109,1069,"3 Female",0.214285714285714,0.187489524502796
110,1070,"3 Female",0.0142857142857143,0.0142857142857143
111,1071,"3 Female",0.157142857142857,0.131302937522175
112,1072,"3 Female",0.0142857142857143,0.0142857142857143
113,1073,"3 Female",0.157142857142857,0.118016236181155
114,1074,"3 Female",0.0714285714285714,0.051162181019158
115,1075,"3 Female",0.0571428571428571,0.0571428571428571
116,1076,"3 Female",0.157142857142857,0.118016236181155
117,1077,"3 Female",0.1,0.0737911551310139
118,1078,"3 Female",0.1,0.0765454979114879
119,1079,"3 Female",0.0571428571428571,0.0345675100015575
120,1080,"3 Female",0.0714285714285714,0.042301435161713
121,1081,"3 Female",0.0285714285714286,0.020056117661801
122,1082,"3 Female",0.0857142857142857,0.0857142857142857
123,1083,"3 Female",0.0714285714285714,0.058700307635766
124,1084,"3 Female",0.0857142857142857,0.048764686773641
125,1085,"3 Female",0.0428571428571429,0.0317581067442798
126,1086,"3 Female",0.0571428571428571,0.0449785515285259
127,1087,"3 Female",0.2,0.148978578920681
128,1088,"3 Female",0.0428571428571429,0.0317581067442798
129,1089,"3 Female",0.0428571428571429,0.0428571428571429
130,1090,"3 Female",0.0142857142857143,0.0142857142857143
131,1091,"3 Female",0.1,0.0648297659314349
132,1092,"3 Female",0.128571428571429,0.0786043597467211
133,1093,"3 Female",0.0571428571428571,0.0401122353236019
134,1094,"3 Female",0.0857142857142857,0.0601683529854029
135,1095,"3 Female",0.0428571428571429,0.0317581067442798
136,1096,"3 Female",0.0714285714285714,0.051162181019158
137,1097,"3 Female",0.0428571428571429,0.0317581067442798
138,1098,"3 Female",0.0857142857142857,0.0528400733447595
139,1099,"3 Female",0.0857142857142857,0.0857142857142857
140,1100,"3 Female",0.114285714285714,0.069135020003115
141,1101,"3 Female",0.1,0.058092522761782
142,1102,"3 Female",0.2,0.110710111455404
143,1103,"3 Female",0.0571428571428571,0.0449785515285259
144,1104,"3 Female",0.128571428571429,0.101584605726824
145,1105,"3 Female",0.0714285714285714,0.058700307635766
146,1106,"3 Female",0.0857142857142857,0.0528400733447595
147,1107,"3 Female",0.2,0.121413346993472
148,1108,"3 Female",0.0714285714285714,0.051162181019158
149,1109,"3 Female",0.0714285714285714,0.058700307635766
150,1110,"3 Female",0.0285714285714286,0.020056117661801
151,1111,"3 Female",0.128571428571429,0.0640956472504238
152,1112,"3 Female",0.228571428571429,0.149770602465605
153,1113,"3 Female",0.171428571428571,0.0886321837976044
154,1114,"3 Female",0.271428571428571,0.207440708255601
155,1115,"3 Female",0.0285714285714286,0.020056117661801
156,1116,"3 Female",0.1,0.058092522761782
157,1117,"3 Female",0.0714285714285714,0.042301435161713
158,1118,"3 Female",0.1,0.0866921446863011
159,1119,"3 Female",0.0571428571428571,0.0401122353236019
160,1120,"3 Female",0.1,0.0461790555986525
161,1121,"3 Female",0.142857142857143,0.0683606145179591
162,1122,"3 Female",0.157142857142857,0.0829969549335762
163,1123,"3 Female",0.3,0.144391347675835
164,1124,"3 Female",0.157142857142857,0.09243813730295
165,1125,"3 Female",0.0571428571428571,0.0345675100015575
166,1126,"3 Female",0.242857142857143,0.215771248289218
167,1127,"3 Female",0.1,0.0504636884396263
168,1128,"3 Female",0.0285714285714286,0.020056117661801
169,1129,"3 Female",0.1,0.0544119704282056
170,1130,"3 Female",0.157142857142857,0.0946514020127926
171,1131,"3 Female",0.0857142857142857,0.0528400733447595
172,1132,"3 Female",0.0285714285714286,0.0285714285714286
173,1133,"3 Female",0.157142857142857,0.157142857142857
174,1134,"3 Female",0.0571428571428571,0.0449785515285259
175,1135,"3 Female",0.0714285714285714,0.042301435161713
176,1136,"3 Female",0.1,0.0709299365615191
177,1137,"3 Female",0.0285714285714286,0.0285714285714286
178,1138,"3 Female",0.114285714285714,0.0776008183956576
179,1139,"3 Female",0.0142857142857143,0.0142857142857143
180,1140,"3 Female",0.0285714285714286,0.0285714285714286
181,1141,"3 Female",0,0
182,1142,"3 Female",0.0714285714285714,0.058700307635766
183,1143,"3 Female",0.0285714285714286,0.0285714285714286
