"Dec_time","Dec_ZT_time","Condition","mean","SEM"
0,960,"4 Male",0.604166666666667,0.187696902128293
1,961,"4 Male",0.541666666666667,0.226674879909603
2,962,"4 Male",0.604166666666667,0.267539987289852
3,963,"4 Male",0.458333333333333,0.162968727511054
4,964,"4 Male",0.5,0.148872833543853
5,965,"4 Male",0.395833333333333,0.165079991714025
6,966,"4 Male",0.416666666666667,0.154234937921504
7,967,"4 Male",0.375,0.125
8,968,"4 Male",0.5625,0.214513820249452
9,969,"4 Male",0.395833333333333,0.135595558324571
10,970,"4 Male",0.291666666666667,0.118943089874282
11,971,"4 Male",0.354166666666667,0.134775829552923
12,972,"4 Male",0.270833333333333,0.0929213774526985
13,973,"4 Male",0.333333333333333,0.120332478730193
14,974,"4 Male",0.520833333333333,0.15179068073008
15,975,"4 Male",0.583333333333333,0.178233384863514
16,976,"4 Male",0.583333333333333,0.178233384863514
17,977,"4 Male",0.416666666666667,0.159879535028847
18,978,"4 Male",0.583333333333333,0.175728809980636
19,979,"4 Male",0.375,0.125
20,980,"4 Male",0.604166666666667,0.182912759049684
21,981,"4 Male",0.458333333333333,0.129641941889678
22,982,"4 Male",0.625,0.224052377994759
23,983,"4 Male",0.5625,0.170798733738891
24,984,"4 Male",0.625,0.177714509279661
25,985,"4 Male",0.583333333333333,0.173188018738351
26,986,"4 Male",0.5,0.145864991497895
27,987,"4 Male",0.625,0.153635033128044
28,988,"4 Male",0.958333333333333,0.283966230969405
29,989,"4 Male",0.75,0.20303547536162
30,990,"4 Male",0.583333333333333,0.145357633468508
31,991,"4 Male",0.791666666666667,0.266242459576462
32,992,"4 Male",0.604166666666667,0.187696902128293
33,993,"4 Male",1,0.335542325917714
34,994,"4 Male",0.770833333333333,0.238641960318353
35,995,"4 Male",0.854166666666667,0.216740815190096
36,996,"4 Male",0.6875,0.195599301837795
37,997,"4 Male",0.625,0.172653981023087
38,998,"4 Male",0.729166666666667,0.194652771715799
39,999,"4 Male",0.833333333333333,0.193725452193105
40,1000,"4 Male",0.875,0.237497667028482
41,1001,"4 Male",0.895833333333333,0.206798423740283
42,1002,"4 Male",1.14583333333333,0.310840748680396
43,1003,"4 Male",0.833333333333333,0.202671285874944
44,1004,"4 Male",0.791666666666667,0.185842754905397
45,1005,"4 Male",0.895833333333333,0.200264858608246
46,1006,"4 Male",0.75,0.189484182239967
47,1007,"4 Male",0.791666666666667,0.17854398640879
48,1008,"4 Male",0.833333333333333,0.193725452193105
49,1009,"4 Male",0.75,0.177402455466867
50,1010,"4 Male",0.875,0.224052377994759
51,1011,"4 Male",1.0625,0.237089043481573
52,1012,"4 Male",0.958333333333333,0.226674879909603
53,1013,"4 Male",0.6875,0.181493630585931
54,1014,"4 Male",0.895833333333333,0.204643747128444
55,1015,"4 Male",1.04166666666667,0.230552707265439
56,1016,"4 Male",0.9375,0.211391560484263
57,1017,"4 Male",0.791666666666667,0.206194696719103
58,1018,"4 Male",0.708333333333333,0.190553349999987
59,1019,"4 Male",0.75,0.189484182239967
60,1020,"4 Male",1.08333333333333,0.280629569152544
61,1021,"4 Male",0.770833333333333,0.193510824310413
62,1022,"4 Male",0.666666666666667,0.186735043201157
63,1023,"4 Male",0.6875,0.176541463395635
64,1024,"4 Male",0.854166666666667,0.188286373044444
65,1025,"4 Male",0.791666666666667,0.170933848651042
66,1026,"4 Male",1,0.206284249251759
67,1027,"4 Male",0.770833333333333,0.223288572575996
68,1028,"4 Male",0.625,0.172653981023087
69,1029,"4 Male",0.541666666666667,0.176043830508335
70,1030,"4 Male",0.6875,0.217081402027864
71,1031,"4 Male",0.458333333333333,0.129641941889678
72,1032,"4 Male",0.604166666666667,0.170365645919865
73,1033,"4 Male",0.4375,0.142502488469002
74,1034,"4 Male",0.479166666666667,0.15179068073008
75,1035,"4 Male",0.625,0.211849756074762
76,1036,"4 Male",0.4375,0.132843459574693
77,1037,"4 Male",0.729166666666667,0.175492173486691
78,1038,"4 Male",0.770833333333333,0.225264980557833
79,1039,"4 Male",0.770833333333333,0.202466141406596
80,1040,"4 Male",0.6875,0.157991185004123
81,1041,"4 Male",0.5,0.119098266835083
82,1042,"4 Male",0.833333333333333,0.236952679039548
83,1043,"4 Male",0.916666666666667,0.282204677327356
84,1044,"4 Male",0.645833333333333,0.161688736886444
85,1045,"4 Male",0.645833333333333,0.198597885125596
86,1046,"4 Male",0.770833333333333,0.176750573878645
87,1047,"4 Male",1,0.249111897726007
88,1048,"4 Male",1.0625,0.34390107898589
89,1049,"4 Male",0.708333333333333,0.188212790143291
90,1050,"4 Male",0.645833333333333,0.164407336997559
91,1051,"4 Male",0.854166666666667,0.226735981005976
92,1052,"4 Male",0.8125,0.209813007763938
93,1053,"4 Male",0.8125,0.192169975920772
94,1054,"4 Male",0.9375,0.237089043481573
95,1055,"4 Male",1.04166666666667,0.320624298671116
96,1056,"4 Male",1.25,0.478713553878169
97,1057,"4 Male",1.14583333333333,0.429404155181337
98,1058,"4 Male",0.5625,0.160081567196315
99,1059,"4 Male",0.770833333333333,0.191206470347111
100,1060,"4 Male",1.04166666666667,0.247251439291419
101,1061,"4 Male",0.729166666666667,0.180473135398244
102,1062,"4 Male",0.5625,0.148593434798608
103,1063,"4 Male",0.75,0.200840432763485
104,1064,"4 Male",0.6875,0.174012538270026
105,1065,"4 Male",0.833333333333333,0.193725452193105
106,1066,"4 Male",0.666666666666667,0.215394519555103
107,1067,"4 Male",0.479166666666667,0.142761466399082
108,1068,"4 Male",0.666666666666667,0.163985526663431
109,1069,"4 Male",0.5,0.129784327371242
110,1070,"4 Male",0.833333333333333,0.211238607761421
111,1071,"4 Male",0.729166666666667,0.214169150301574
112,1072,"4 Male",0.895833333333333,0.213131796148653
113,1073,"4 Male",0.833333333333333,0.219471749206506
114,1074,"4 Male",0.958333333333333,0.214621416093229
115,1075,"4 Male",0.666666666666667,0.149862032688762
116,1076,"4 Male",0.666666666666667,0.181925607636605
117,1077,"4 Male",1.10416666666667,0.352598740425159
118,1078,"4 Male",1,0.276117972525826
119,1079,"4 Male",1.45833333333333,0.659060106960123
120,1080,"4 Male",1.22916666666667,0.497546803933076
121,1081,"4 Male",1.04166666666667,0.208333333333333
122,1082,"4 Male",0.75,0.164435419214349
123,1083,"4 Male",1.5,0.62384645319431
124,1084,"4 Male",0.916666666666667,0.307750551406903
125,1085,"4 Male",0.625,0.167440579065322
126,1086,"4 Male",0.583333333333333,0.145357633468508
127,1087,"4 Male",0.5625,0.168183479046289
128,1088,"4 Male",0.625,0.18977637082099
129,1089,"4 Male",0.395833333333333,0.128891837569189
130,1090,"4 Male",0.729166666666667,0.209988988510132
131,1091,"4 Male",0.583333333333333,0.162628381728821
132,1092,"4 Male",0.583333333333333,0.170609393093758
133,1093,"4 Male",1.02083333333333,0.215715828250779
134,1094,"4 Male",0.708333333333333,0.14573831757778
135,1095,"4 Male",0.916666666666667,0.20157476951954
136,1096,"4 Male",0.770833333333333,0.202466141406596
137,1097,"4 Male",0.833333333333333,0.193725452193105
138,1098,"4 Male",0.9375,0.196165027681048
139,1099,"4 Male",0.958333333333333,0.222729547964887
140,1100,"4 Male",0.875,0.192097880635578
141,1101,"4 Male",0.8125,0.250276885675737
142,1102,"4 Male",0.729166666666667,0.196916800602026
143,1103,"4 Male",1.16666666666667,0.296751521851262
144,1104,"4 Male",0.958333333333333,0.317847276617175
145,1105,"4 Male",0.604166666666667,0.18532026938752
146,1106,"4 Male",0.8125,0.253794344202025
147,1107,"4 Male",0.645833333333333,0.203012732659184
148,1108,"4 Male",1.08333333333333,0.285328809535293
149,1109,"4 Male",0.5625,0.145579820176263
150,1110,"4 Male",0.916666666666667,0.232228895806016
151,1111,"4 Male",0.8125,0.257263714492204
152,1112,"4 Male",0.375,0.135220466158363
153,1113,"4 Male",0.583333333333333,0.187918170411181
154,1114,"4 Male",0.416666666666667,0.125736600365187
155,1115,"4 Male",0.729166666666667,0.222293779111514
156,1116,"4 Male",0.708333333333333,0.185842754905397
157,1117,"4 Male",0.645833333333333,0.194082637891619
158,1118,"4 Male",1.08333333333333,0.245226291017392
159,1119,"4 Male",0.979166666666667,0.233478140223394
160,1120,"4 Male",0.75,0.161717291188987
161,1121,"4 Male",1.0625,0.237089043481573
162,1122,"4 Male",1.14583333333333,0.210516048084658
163,1123,"4 Male",0.8125,0.201184986855804
164,1124,"4 Male",1.20833333333333,0.326107405909656
165,1125,"4 Male",0.833333333333333,0.193725452193105
166,1126,"4 Male",0.75,0.158952689334936
167,1127,"4 Male",0.833333333333333,0.181925607636605
168,1128,"4 Male",0.708333333333333,0.183442101841787
169,1129,"4 Male",1.0625,0.207155357639096
170,1130,"4 Male",1.5,0.38592249249398
171,1131,"4 Male",0.8125,0.177792437154171
172,1132,"4 Male",0.6875,0.174012538270026
173,1133,"4 Male",0.916666666666667,0.210186790730616
174,1134,"4 Male",0.708333333333333,0.190553349999987
175,1135,"4 Male",0.6875,0.217081402027864
176,1136,"4 Male",0.708333333333333,0.170933848651042
177,1137,"4 Male",0.604166666666667,0.167743639184911
178,1138,"4 Male",0.583333333333333,0.154234937921504
179,1139,"4 Male",0.541666666666667,0.154593763388071
180,1140,"4 Male",0.916666666666667,0.347015304776906
181,1141,"4 Male",0.604166666666667,0.16237265422973
182,1142,"4 Male",0.875,0.19889989998179
183,1143,"4 Male",1.0625,0.233319876764962
184,1144,"4 Male",1.08333333333333,0.220479275922049
185,1145,"4 Male",1.14583333333333,0.23630875818771
186,1146,"4 Male",0.8125,0.192169975920772
187,1147,"4 Male",0.75,0.194106426901685
188,1148,"4 Male",0.666666666666667,0.186735043201157
189,1149,"4 Male",0.708333333333333,0.165666324185898
190,1150,"4 Male",0.770833333333333,0.188874004245967
191,1151,"4 Male",0.666666666666667,0.204846710837393
192,1152,"4 Male",0.479166666666667,0.133121229788231
193,1153,"4 Male",0.6875,0.186314217355124
194,1154,"4 Male",0.6875,0.186314217355124
195,1155,"4 Male",0.6875,0.176541463395635
196,1156,"4 Male",0.75,0.215737231815673
197,1157,"4 Male",0.541666666666667,0.160225719919984
198,1158,"4 Male",0.645833333333333,0.187105574109603
199,1159,"4 Male",0.791666666666667,0.232467364699044
200,1160,"4 Male",0.729166666666667,0.205723906365104
201,1161,"4 Male",0.4375,0.142502488469002
202,1162,"4 Male",0.833333333333333,0.191423681932848
203,1163,"4 Male",1,0.277718669834183
204,1164,"4 Male",0.958333333333333,0.288611148085195
205,1165,"4 Male",0.770833333333333,0.206798423740283
206,1166,"4 Male",0.729166666666667,0.18532026938752
207,1167,"4 Male",0.4375,0.125993393106079
208,1168,"4 Male",0.666666666666667,0.179472565845739
209,1169,"4 Male",0.666666666666667,0.163985526663431
210,1170,"4 Male",0.791666666666667,0.222729547964887
211,1171,"4 Male",0.875,0.194391667947409
212,1172,"4 Male",0.6875,0.157991185004123
213,1173,"4 Male",0.729166666666667,0.16237265422973
214,1174,"4 Male",0.8125,0.211915131714669
215,1175,"4 Male",0.979166666666667,0.410942507036975
216,1176,"4 Male",1.125,0.350563123482918
217,1177,"4 Male",0.875,0.196658702807862
218,1178,"4 Male",0.75,0.158952689334936
219,1179,"4 Male",0.729166666666667,0.16237265422973
220,1180,"4 Male",1.02083333333333,0.225756379027027
221,1181,"4 Male",0.875,0.201116123260819
222,1182,"4 Male",0.8125,0.198969530615809
223,1183,"4 Male",0.708333333333333,0.173507652388453
224,1184,"4 Male",0.708333333333333,0.168320693296939
225,1185,"4 Male",0.5625,0.145579820176263
226,1186,"4 Male",0.604166666666667,0.165079991714025
227,1187,"4 Male",0.625,0.194391667947409
228,1188,"4 Male",0.645833333333333,0.231571840126298
229,1189,"4 Male",0.4375,0.162827003223432
230,1190,"4 Male",0.8125,0.209813007763938
231,1191,"4 Male",0.645833333333333,0.207333594159604
232,1192,"4 Male",0.4375,0.142502488469002
233,1193,"4 Male",0.604166666666667,0.172947905834062
234,1194,"4 Male",0.791666666666667,0.261200062812471
235,1195,"4 Male",0.75,0.191809228510632
236,1196,"4 Male",0.791666666666667,0.28082694081156
237,1197,"4 Male",0.541666666666667,0.168320693296939
238,1198,"4 Male",0.583333333333333,0.165331531676297
239,1199,"4 Male",0.6875,0.202283616112422
240,1200,"4 Male",0.75,0.187130250083876
241,1201,"4 Male",0.479166666666667,0.145833333333333
242,1202,"4 Male",0.604166666666667,0.159619403641639
243,1203,"4 Male",0.666666666666667,0.181925607636605
244,1204,"4 Male",0.854166666666667,0.36098464552194
245,1205,"4 Male",0.708333333333333,0.208333333333333
246,1206,"4 Male",0.625,0.192097880635578
247,1207,"4 Male",0.479166666666667,0.139622030731977
248,1208,"4 Male",0.458333333333333,0.122613145508696
249,1209,"4 Male",0.479166666666667,0.148841815138778
250,1210,"4 Male",0.4375,0.145579820176263
251,1211,"4 Male",0.583333333333333,0.14227549608021
252,1212,"4 Male",0.708333333333333,0.176043830508335
253,1213,"4 Male",0.604166666666667,0.170365645919865
254,1214,"4 Male",0.5625,0.151547133552381
255,1215,"4 Male",0.583333333333333,0.175728809980636
256,1216,"4 Male",0.5,0.154713186938819
257,1217,"4 Male",0.395833333333333,0.128891837569189
258,1218,"4 Male",0.479166666666667,0.173587468839376
259,1219,"4 Male",0.666666666666667,0.227407009545756
260,1220,"4 Male",0.625,0.18977637082099
261,1221,"4 Male",1.16666666666667,0.504705986082696
262,1222,"4 Male",0.5,0.145864991497895
263,1223,"4 Male",0.625,0.18977637082099
264,1224,"4 Male",0.8125,0.257263714492204
265,1225,"4 Male",0.666666666666667,0.186735043201157
266,1226,"4 Male",0.291666666666667,0.102962902727446
267,1227,"4 Male",0.583333333333333,0.173188018738351
268,1228,"4 Male",0.4375,0.142502488469002
269,1229,"4 Male",0.458333333333333,0.151699396359353
270,1230,"4 Male",0.541666666666667,0.168320693296939
271,1231,"4 Male",0.458333333333333,0.157434927831095
272,1232,"4 Male",0.291666666666667,0.0985638600875921
273,1233,"4 Male",0.5,0.165777771439799
274,1234,"4 Male",0.541666666666667,0.165666324185898
275,1235,"4 Male",0.4375,0.139357218676189
276,1236,"4 Male",0.416666666666667,0.175728809980636
277,1237,"4 Male",0.645833333333333,0.276902803397782
278,1238,"4 Male",0.541666666666667,0.195150272461013
279,1239,"4 Male",0.5,0.165777771439799
280,1240,"4 Male",0.354166666666667,0.10092472852291
281,1241,"4 Male",0.5,0.160340948787751
282,1242,"4 Male",0.479166666666667,0.160312149335558
283,1243,"4 Male",0.333333333333333,0.116590654062224
284,1244,"4 Male",0.333333333333333,0.127487078101046
285,1245,"4 Male",0.479166666666667,0.129748745649567
286,1246,"4 Male",0.604166666666667,0.209988988510132
287,1247,"4 Male",0.354166666666667,0.120906678644723
288,1248,"4 Male",0.333333333333333,0.127487078101046
289,1249,"4 Male",0.395833333333333,0.141983115484702
290,1250,"4 Male",0.5,0.154713186938819
291,1251,"4 Male",0.5,0.176148712156309
292,1252,"4 Male",0.4375,0.168183479046289
293,1253,"4 Male",0.479166666666667,0.157522888501612
294,1254,"4 Male",0.354166666666667,0.147345252799195
295,1255,"4 Male",0.4375,0.170798733738891
296,1256,"4 Male",0.4375,0.148593434798608
297,1257,"4 Male",0.645833333333333,0.200817441471239
298,1258,"4 Male",0.395833333333333,0.132286169400498
299,1259,"4 Male",0.604166666666667,0.190043815714306
300,1260,"4 Male",0.6875,0.223123081671234
301,1261,"4 Male",1,0.305098519142553
302,1262,"4 Male",0.5,0.163082018263361
303,1263,"4 Male",0.5625,0.139357218676189
304,1264,"4 Male",0.8125,0.207689608320338
305,1265,"4 Male",0.416666666666667,0.139125094652888
306,1266,"4 Male",0.354166666666667,0.13802553768913
307,1267,"4 Male",0.645833333333333,0.179858059020993
308,1268,"4 Male",0.708333333333333,0.176043830508335
309,1269,"4 Male",0.4375,0.136139302093364
310,1270,"4 Male",0.604166666666667,0.187696902128293
311,1271,"4 Male",0.5625,0.165526909599069
312,1272,"4 Male",0.479166666666667,0.15179068073008
313,1273,"4 Male",0.479166666666667,0.133121229788231
314,1274,"4 Male",0.5625,0.168183479046289
315,1275,"4 Male",0.75,0.223804942935292
316,1276,"4 Male",0.708333333333333,0.195150272461013
317,1277,"4 Male",0.645833333333333,0.169713941984797
318,1278,"4 Male",0.729166666666667,0.190043815714306
319,1279,"4 Male",0.770833333333333,0.259977466517632
320,1280,"4 Male",0.5625,0.183316206485634
321,1281,"4 Male",0.3125,0.107996954580125
322,1282,"4 Male",0.583333333333333,0.203761901565408
323,1283,"4 Male",0.625,0.18019148601198
324,1284,"4 Male",0.6875,0.176541463395635
325,1285,"4 Male",0.541666666666667,0.136308777202045
326,1286,"4 Male",0.625,0.18019148601198
327,1287,"4 Male",0.604166666666667,0.151058861212533
328,1288,"4 Male",0.416666666666667,0.154234937921504
329,1289,"4 Male",0.520833333333333,0.178621552404662
330,1290,"4 Male",0.729166666666667,0.313326330652094
331,1291,"4 Male",0.666666666666667,0.171903541043132
332,1292,"4 Male",0.875,0.382026372042782
333,1293,"4 Male",0.333333333333333,0.127487078101046
334,1294,"4 Male",0.3125,0.126869879451573
335,1295,"4 Male",0.25,0.100970468261729
336,1296,"4 Male",0.1875,0.0823860162512964
337,1297,"4 Male",0.458333333333333,0.151699396359353
338,1298,"4 Male",0.520833333333333,0.183517597599908
339,1299,"4 Male",0.3125,0.107996954580125
340,1300,"4 Male",0.708333333333333,0.214621416093229
341,1301,"4 Male",0.6875,0.183919718263044
